"Country","Powerplant Name","Capacity (MW)","Latitude","Longitude","Primary Fuel"
"United States of America","CentraState Medical Center PV Facility",5.2,40.2361,-74.3214,"Solar"
"United States of America","Central Antelope Dry Ranch B LLC",3,34.7055,-118.3014,"Solar"
"United States of America","Central Antelope Dry Ranch C",20,34.7205,-118.3005,"Solar"
"United States of America","Century Drive Solar Farm",1,35.8378,-78.6689,"Solar"
"United States of America","Chadbourn Farm",5,34.3247,-78.7649,"Solar"
"United States of America","Champion Solar",10.8,33.7947,-81.2624,"Solar"
"United States of America","Charlotte Solar",5,35.2619,-81.8217,"Solar"
"United States of America","Charlotte Solar LLC VT",2,44.322,-73.1976,"Solar"
"United States of America","Charlton Solar I",4.4,42.1275,-71.9964,"Solar"
"United States of America","Chatham Landfill",1.5,41.6861,-70.0061,"Solar"
"United States of America","Chattanooga Metropolitan Airport Solar",2.1,35.0246,-85.2086,"Solar"
"United States of America","Chauncey Farm LLC",4.9,34.3375,-78.5219,"Solar"
"United States of America","Chaves Solar  LLC",70,33.45,-104.456,"Solar"
"United States of America","Chei Solar",5,35.8918,-78.1823,"Solar"
"United States of America","Cherry Hill",1.1,39.8761,-75.0086,"Solar"
"United States of America","Cherrydale Solar Power Facility",20,37.3694,-75.9141,"Solar"
"United States of America","Chesapeake College",1.5,38.9534,-76.0832,"Solar"
"United States of America","Chester Power Partners",2.2,43.2809,-72.5976,"Solar"
"United States of America","Chester Solar Farm",4.8,42.312,-72.949,"Solar"
"United States of America","Chicopee Granby Road Solar",1.6,42.1581,-72.5958,"Solar"
"United States of America","Chicopee River Solar",2,42.1503,-72.5522,"Solar"
"United States of America","Chicopee Solar",3,42.1856,-72.5825,"Solar"
"United States of America","Chillicothe Solar Farm",2.5,39.7888,-93.5368,"Solar"
"United States of America","Chimes West Friendship (Nixon Farms)",1.5,39.2967,-76.9574,"Solar"
"United States of America","Chino Solar Valley",19,34.7184,-112.429,"Solar"
"United States of America","Chisago Community Solar",4,45.4134,-92.683,"Solar"
"United States of America","Chisago Solar",6.5,45.4525,-92.902,"Solar"
"United States of America","Chittenden County Solar Partners",2.2,44.4361,-73.1453,"Solar"
"United States of America","Choco Solar  LLC",5,35.482,-77.1131,"Solar"
"United States of America","Chocowinity Solar LLC",5,35.515,-77.09,"Solar"
"United States of America","Christmas Tree Shops DC Burlington NJ",2.1,40.1042,-74.8128,"Solar"
"United States of America","Chuckawalla Solar",4,33.5683,-114.9181,"Solar"
"United States of America","Chuckawalla Valley State Prison",1,33.5653,-114.9036,"Solar"
"United States of America","Church Hill",6,39.1009,-75.9597,"Solar"
"United States of America","Cibola",7.6,35.2011,-107.2452,"Solar"
"United States of America","Cimarron Solar Facility",30.6,36.4681,-104.6357,"Solar"
"United States of America","Cirrus Solar LLC",5,35.9694,-78.265,"Solar"
"United States of America","Citizen B",5,36.7238,-120.4321,"Solar"
"United States of America","Citizens Agawam Landfill Solar",1.8,42.093,-72.5972,"Solar"
"United States of America","Citrus Solar Energy Center",74.5,27.3209,-81.8069,"Solar"
"United States of America","City & County of Denver at Denver Int'l",3.4,39.9041,-104.6542,"Solar"
"United States of America","City of Boulder WWTP",1,40.048,-105.1803,"Solar"
"United States of America","City of Havre De Grace C",2,39.436,-76.22,"Solar"
"United States of America","City of Lexington",3.5,40.757,-99.734,"Solar"
"United States of America","City of Madera WWTP",1.2,36.9408,-120.1572,"Solar"
"United States of America","City of Rochester Solar",1.8,43.1769,-77.6785,"Solar"
"United States of America","City of Truth or Consequences PV",1.9,33.1211,-107.2878,"Solar"
"United States of America","City of Tulare Water Facility",1.5,36.185,-119.375,"Solar"
"United States of America","Claire Solar Farm",2.2,44.4261,-73.1564,"Solar"
"United States of America","Clarendon Solar Farm",2,43.5397,-72.9558,"Solar"
"United States of America","Clarke Solar Power Facility",10,39.0648,-78.1382,"Solar"
"United States of America","Clarkson Solar",2,44.6719,-74.9494,"Solar"
"United States of America","Clarkstown Landfill Solar Facility",2,41.1004,-73.9516,"Solar"
"United States of America","Clear Spring Ranch PV Project",10,38.6021,-104.6947,"Solar"
"United States of America","Cline Solar Farm  LLC",5,35.72,-81.417,"Solar"
"United States of America","Clipperton Holdings",5,34.9669,-78.3544,"Solar"
"United States of America","Cloverdale Solar I",1.5,38.7731,-123.0178,"Solar"
"United States of America","Clyde Solar Array",2.8,41.3194,-82.9843,"Solar"
"United States of America","CoServ Solar Station",2,33.2706,-96.9792,"Solar"
"United States of America","CoTAL Solar Farm",20,30.3793,-84.3539,"Solar"
"United States of America","Coats Solar Farm  LLC",5,35.4145,-78.6906,"Solar"
"United States of America","Cogenra - TEP",1,32.1019,-110.8133,"Solar"
"United States of America","Cogentrix of Alamosa",30,37.5986,-105.9558,"Solar"
"United States of America","Cohalan",4,40.7625,-73.1944,"Solar"
"United States of America","Cohen Farm Solar  LLC",6.5,35.5572,-79.1958,"Solar"
"United States of America","Cold River Road Solar",2.3,43.5857,-72.952,"Solar"
"United States of America","Colleton Solar Farm",2.5,32.9133,-80.6925,"Solar"
"United States of America","Colon PV",1.3,33.7927,-118.2524,"Solar"
"United States of America","Colton Solar",2.2,45.17,-122.473,"Solar"
"United States of America","Colton Solar One  LLC",2.5,34.0933,-117.3194,"Solar"
"United States of America","Colton Solar Two  LLC",1,34.0422,-117.3617,"Solar"
"United States of America","Columbia 3",10,35.0247,-118.1642,"Solar"
"United States of America","Columbia Solar Energy  LLC",19.2,38.0197,-121.8651,"Solar"
"United States of America","Columbus Solar Project",1.9,31.8667,-107.5875,"Solar"
"United States of America","Comanche Solar",120,38.2053,-104.5667,"Solar"
"United States of America","Community Foodbank of NJ",1.1,40.6973,-74.2122,"Solar"
"United States of America","Community Solar 1",5.7,32.9828,-115.4819,"Solar"
"United States of America","Concord Farm",5.2,35.4442,-80.6636,"Solar"
"United States of America","Concord Solar Farm",1.5,42.444,-71.335,"Solar"
"United States of America","Conejos 1 Community Solar Array",1.5,37.1959,-105.9824,"Solar"
"United States of America","Conetoe II Solar  LLC",80,35.822,-77.481,"Solar"
"United States of America","Conetoe Solar",5,35.8252,-77.4578,"Solar"
"United States of America","Conn Mun Electric Energy Coop",1,41.5383,-72.1225,"Solar"
"United States of America","Conrath DPC Solar",1,45.3661,-91.0482,"Solar"
"United States of America","Constellation New Energy Inc",3.9,39.9289,-74.8181,"Solar"
"United States of America","Cooperative Solar One",8.5,38.0272,-84.2547,"Solar"
"United States of America","Copper Crossing Solar LLC",20,33.1606,-111.484,"Solar"
"United States of America","Copper Mountain Solar 2",154,35.7864,-114.9628,"Solar"
"United States of America","Copper Mountain Solar 3",255,35.8894,-114.9579,"Solar"
"United States of America","Copper Mountain Solar 4  LLC",93.6,35.7822,-114.9754,"Solar"
"United States of America","Corcoran",1.1,36.1023,-119.5665,"Solar"
"United States of America","Corcoran Solar",20,36.1383,-119.5733,"Solar"
"United States of America","Corcoran Solar 2",19.8,36.1419,-119.5817,"Solar"
"United States of America","Corcoran Solar 3",20,36.1504,-119.5854,"Solar"
"United States of America","Cork Oak Solar",20,36.371,-77.571,"Solar"
"United States of America","Cornell Geneva Solar Farm",2,42.866,-77.031,"Solar"
"United States of America","Cornell Snyder Road Solar Array",1.8,42.4975,-76.46,"Solar"
"United States of America","Cornerstone Power Holmdel LLC",3,40.3522,-74.1878,"Solar"
"United States of America","Cornerstone Power Vineland I LLC",3.1,39.4397,-75.0439,"Solar"
"United States of America","Cornwall Solar Center  LLC",5,36.3669,-78.6261,"Solar"
"United States of America","Coronal Lost Hills",20,35.7267,-119.9058,"Solar"
"United States of America","Coronus Adelanto West 1",1.5,34.5481,-117.4644,"Solar"
"United States of America","Coronus Adelanto West 2",1.5,34.5481,-117.4644,"Solar"
"United States of America","Correctional Solar LLC",20,37.4715,-76.8569,"Solar"
"United States of America","Cottage Street Solar Facility",3.2,42.1453,-72.5383,"Solar"
"United States of America","Cotten Farm  LLC",5,35.5285,-79.1985,"Solar"
"United States of America","Cotton Center Solar",17,33.0347,-112.6617,"Solar"
"United States of America","Cottonwood Solar  LLC (City of Corcoran)",12,36.1344,-119.5544,"Solar"
"United States of America","Cottonwood Solar  LLC (Goose Lake)",12,35.5936,-119.58,"Solar"
"United States of America","Cottonwood Solar  LLC Cottonwood Carport",1,38.1298,-122.5682,"Solar"
"United States of America","Cougar Solar  LLC",1.9,35.4624,-79.1807,"Solar"
"United States of America","County College of Morris",2.9,40.8567,-74.5814,"Solar"
"United States of America","County Home Solar Center  LLC",2,35.2633,-81.5087,"Solar"
"United States of America","Coventry Photovoltaic  LLC",2.2,44.9102,-72.2198,"Solar"
"United States of America","Coyote Ridge Community Solar",1.5,40.501,-105.1314,"Solar"
"United States of America","Crafton Hills College Solar Farm",1.3,34.0431,-117.0989,"Solar"
"United States of America","Cranbury",5,40.3147,-74.4992,"Solar"
"United States of America","Crane Solar Facility",17,38.8164,-86.8842,"Solar"
"United States of America","Crater Community Solar",3,44.7987,-95.5083,"Solar"
"United States of America","Crayola Solar Project",2.8,40.7605,-75.2385,"Solar"
"United States of America","Creech Solar 2  LLC",6.8,35.722,-78.6043,"Solar"
"United States of America","Crescent Dunes Solar Energy",125,38.2389,-117.3636,"Solar"
"United States of America","Crestwood Solar Center LLC",5,36.3535,-78.5842,"Solar"
"United States of America","Creswell Alligood Solar  LLC",14,35.8989,-76.3794,"Solar"
"United States of America","Crittenden Solar Facility",2.7,38.7518,-84.6133,"Solar"
"United States of America","Crockett Farm",5,35.2308,-77.5525,"Solar"
"United States of America","Crown Cooling Facility",1,32.9672,-115.5325,"Solar"
"United States of America","Cummins  Inc",2,42.0812,-79.3612,"Solar"
"United States of America","Currin Solar  LLC",5.2,36.2896,-78.6333,"Solar"
"United States of America","Curtis Hill Solar",2,42.175,-71.986,"Solar"
"United States of America","Cuyama Solar  LLC",40,34.901,-119.596,"Solar"
"United States of America","Cyril",5,34.8981,-98.2279,"Solar"
"United States of America","DD Fayetteville Solar NC LLC",23.1,34.8344,-78.8436,"Solar"
"United States of America","DD Hay Road Solar 23 LLC",1.2,39.7367,-75.5117,"Solar"
"United States of America","DDR Shoppers World",1.3,42.3007,-71.3962,"Solar"
"United States of America","DE Solar 10240 Old Dowd Rd",1.9,35.2458,-80.9967,"Solar"
"United States of America","DE Solar 1725 Drywall Dr",1,35.3261,-80.9967,"Solar"
"United States of America","DE Solar 657 Brigham Rd",1.3,36.1053,-79.9692,"Solar"
"United States of America","DG AMP Solar Bowling Green",20,41.396,-83.582,"Solar"
"United States of America","DG AMP Solar Front Royal",2.5,38.929,-78.18,"Solar"
"United States of America","DG Camden LLC Holtec",2.2,39.911,-75.1186,"Solar"
"United States of America","DOE Golden NREL Main Campus",3.3,39.7409,-105.171,"Solar"
"United States of America","DOE Golden NWTC Load Side",1.1,39.909,-105.2318,"Solar"
"United States of America","DSH (CA) - Coalinga State Hospital",2,36.1373,-120.2185,"Solar"
"United States of America","DSM Solar",4.5,40.8437,-75.0652,"Solar"
"United States of America","Dalton 2",6.5,34.7181,-84.9319,"Solar"
"United States of America","Dandan Solar Power Plant",25.6,13.3035,144.7492,"Solar"
"United States of America","Daniel Farm LLC",5,35.8489,-80.5536,"Solar"
"United States of America","Darlington Solar  LLC",10,34.32,-79.917,"Solar"
"United States of America","Dartmouth",6.3,41.6761,-70.9969,"Solar"
"United States of America","Dartmouth II Solar",2,41.6806,-71.0308,"Solar"
"United States of America","Dartmouth Landfill",1.3,41.5811,-70.9981,"Solar"
"United States of America","Dartmouth Solar",1.6,41.7158,-70.9744,"Solar"
"United States of America","Davis Lane Solar  LLC",5,36.1073,-76.5292,"Solar"
"United States of America","Davis Monthan AFB (AZ) West Airfield",12.6,32.1736,-110.8997,"Solar"
"United States of America","Daystar Solar",5,35.0356,-77.2025,"Solar"
"United States of America","Dayton Cutoff Solar",2.2,45.17,-123.135,"Solar"
"United States of America","Daytona International Speedway Solar",1.6,29.1702,-81.0641,"Solar"
"United States of America","DeSoto Next Generation Solar Energy",25,27.3232,-81.8019,"Solar"
"United States of America","Decatur Co. Solar RES (IN)",1.1,39.3379,-85.5064,"Solar"
"United States of America","Decatur County Solar Project",20,30.965,-84.6261,"Solar"
"United States of America","Decatur Parkway Solar Project  LLC",80,30.9919,-84.6339,"Solar"
"United States of America","Deep Branch Farm",5,34.6708,-79.1994,"Solar"
"United States of America","Deer Creek PV",2.5,40.51,-85.64,"Solar"
"United States of America","Deer Park",2.5,40.7608,-73.1939,"Solar"
"United States of America","Deerfield CSG Solar",6,42.5629,-72.5892,"Solar"
"United States of America","Delano Land 1",1,35.7612,-119.3444,"Solar"
"United States of America","Delco Farm",5,34.319,-78.2091,"Solar"
"United States of America","Delilah Road Landfill",8.5,39.4161,-74.5439,"Solar"
"United States of America","Dement Farm LLC",5,36.27,-78.3483,"Solar"
"United States of America","Demille Solar Farm",28.4,43.04,-83.3332,"Solar"
"United States of America","Deming Solar Energy Center",9,32.1658,-107.7506,"Solar"
"United States of America","Denison Solar Array",1.9,40.0733,-82.518,"Solar"
"United States of America","Dennis Landfill",5,41.6931,-70.145,"Solar"
"United States of America","Dennison",2,40.7631,-73.3236,"Solar"
"United States of America","Denver Braswell PV",1.4,31.3,-83.8,"Solar"
"United States of America","Denver Int Airport",1.9,39.8368,-104.6971,"Solar"
"United States of America","Denver Intl Airport IV Solar",1.5,39.9006,-104.6694,"Solar"
"United States of America","Denver Metro Solar",1.6,39.7593,-104.6211,"Solar"
"United States of America","Depot Hill Solar",2,42.153,-71.988,"Solar"
"United States of America","Depot Park Solar System",3,38.515,-121.3983,"Solar"
"United States of America","Dept of General Services -FTB",2.7,38.565,-121.343,"Solar"
"United States of America","Desert Green Solar Farm LLC",6.3,33.2706,-116.3481,"Solar"
"United States of America","Desert Hot Springs Solar",2.3,33.9231,-116.53,"Solar"
"United States of America","Desert Sunlight 250  LLC",249.7,33.8055,-115.3947,"Solar"
"United States of America","Desert Sunlight 300  LLC",313.7,33.8231,-115.3939,"Solar"
"United States of America","Dessie Solar Center LLC",4.8,34.3028,-78.8358,"Solar"
"United States of America","Deutsche Bank- Piscataway Solar",1,40.5458,-74.4964,"Solar"
"United States of America","Devens",3,42.5592,-71.6259,"Solar"
"United States of America","Diamond Valley Solar Project",1.3,33.7131,-117.0725,"Solar"
"United States of America","Dibrell Farm",5,36.4717,-79.5281,"Solar"
"United States of America","Dickinson Solar Array",2.3,45.1144,-93.8138,"Solar"
"United States of America","Dinuba Wastewater Treatment Plant",1,36.5381,-119.4264,"Solar"
"United States of America","Division 1",1.5,34.7083,-118.1306,"Solar"
"United States of America","Division 2",1,34.7083,-118.1306,"Solar"
"United States of America","Division 3",1,34.7083,-118.1306,"Solar"
"United States of America","Dix Solar  L.L.C",13,39.9774,-74.6219,"Solar"
